설치지역,전처리_주소,방범용 번호,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
"화정동 1125 (백양중 삼거리, 옥빛마을15단지 후문쪽)",화정동 1125,S-5D22,경기도 고양시 덕양구 화정동 1125,126.8353831,37.6321628,인근좌표,41281,구주소,,경기도 고양시 덕양구 화정동 1125,NULL,,,4128112300,화정동
화정동 980,화정동 980,S-5D23,경기도 고양시 덕양구 화정동 980,126.8318873,37.6325698,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 화신로272번길 38,경기도 고양시 덕양구 화정동 980,10500,4128162200,화정2동,4128112300,화정동
토당동 886-23 (태화빌라 7차 도로),토당동 886-23,S-5E01,경기도 고양시 덕양구 토당동 886-23,126.82645,37.6181086,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로14번길 32,경기도 고양시 덕양구 토당동 886-23,10516,4128163000,행주동,4128112000,토당동
"토당동 854-2 (공원빌라 앞, 능곡고등학교 뒷편)",토당동 854-2,S-5E02,경기도 고양시 덕양구 토당동 854-2,126.825205,37.6245204,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로80번길 15,경기도 고양시 덕양구 토당동 854-2,10511,4128163000,행주동,4128112000,토당동
토당동 868 (현준그린빌 앞),토당동 868,S-5E03,경기도 고양시 덕양구 토당동 868,126.8230841,37.618931,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로13번길 27,경기도 고양시 덕양구 토당동 868,10510,4128163000,행주동,4128112000,토당동
토당동 893-11 (고양민물매운탕 안쪽 대영빌 앞),토당동 893-11,S-5E04,경기도 고양시 덕양구 토당동 893-11,126.8242349,37.6278535,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로124번길 14-5,경기도 고양시 덕양구 토당동 893-11,10511,4128163000,행주동,4128112000,토당동
행주내동 501-6,행주내동 501-6,S-5E05,경기도 고양시 덕양구 행주내동 501-6,126.8207802,37.6063028,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 행주로83번길 53,경기도 고양시 덕양구 행주내동 501-6,10439,4128163000,행주동,4128112500,행주내동
토당동 855 (토당순대국),토당동 855,S-5E06,경기도 고양시 덕양구 토당동 855,126.8205903,37.6204829,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 토당로 52,경기도 고양시 덕양구 토당동 855,NULL,4128163000,행주동,4128112000,토당동
"토당동 871-3 (밀양주택 앞, 능곡중학교 옆)",토당동 871-3,S-5E07,경기도 고양시 덕양구 토당동 871-3,126.825481,37.6220994,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로52번길 11-8,경기도 고양시 덕양구 토당동 871-3,10515,4128163000,행주동,4128112000,토당동
토당동 843-8 (해피타운 앞 전봇대),토당동 843-8,S-5E08,경기도 고양시 덕양구 토당동 843-8,126.8240739,37.6265725,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로124번길 8-32,경기도 고양시 덕양구 토당동 843-8,10511,4128163000,행주동,4128112000,토당동
토당동 849-6 (지도근린공원),토당동 849-6,S-5E09,경기도 고양시 덕양구 토당동 849-6,126.8264873,37.6258216,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로92번길 49,경기도 고양시 덕양구 토당동 849-6,10511,4128163000,행주동,4128112000,토당동
토당동 36-28 (훼미리빌라 앞),토당동 36-28,S-5E10,경기도 고양시 덕양구 토당동 36-28,126.8236578,37.6242167,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 능곡로45번길 34,경기도 고양시 덕양구 토당동 36-28,10508,4128163000,행주동,4128112000,토당동
"토당동 849-10 (성림주택 A동, 탑스빌 도로)",토당동 849-10,S-5E12,경기도 고양시 덕양구 토당동 849-10,126.8261169,37.6263225,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로92번길 35-14,경기도 고양시 덕양구 토당동 849-10,10511,4128163000,행주동,4128112000,토당동
행주동 198-10 (나루터 버스정류장 부근),행주동 198-10,S-5E13,경기도 고양시 덕양구 행주동 198-10,126.8148992,37.6015045,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 행주산성로 174,경기도 고양시 덕양구 행주외동 198-10,10440,4128163000,행주동,4128112600,행주외동
토당동 896 (토당2호:어린이공원),토당동 896,S-5E14,경기도 고양시 덕양구 토당동 896,126.8257237,37.627553,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로124번길 50,경기도 고양시 덕양구 토당동 896,10511,4128163000,행주동,4128112000,토당동
토당동 847 (토당3호:어린이공원),토당동 847,S-5E15,경기도 고양시 덕양구 토당동 847,126.8249549,37.6260136,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로104번길 14-16,경기도 고양시 덕양구 토당동 847,10511,4128163000,행주동,4128112000,토당동
토당동 874-3 (토당4호:어린이공원),토당동 874-3,S-5E16,경기도 고양시 덕양구 토당동 874-3,126.8256604,37.6207767,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로42번길 17,경기도 고양시 덕양구 토당동 874-3,10515,4128163000,행주동,4128112000,토당동
토당동 862-3 (토당5호:어린이공원),토당동 862-3,S-5E17,경기도 고양시 덕양구 토당동 862-3,126.8233523,37.6191679,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 토당동 862-3,10510,4128163000,행주동,4128112000,토당동
토당동 885-6 (토당6호:어린이공원),토당동 885-6,S-5E18,경기도 고양시 덕양구 토당동 885-6,126.8263191,37.6185037,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 토당동 885-6,10516,4128163000,행주동,4128112000,토당동
행주내동 644-1 (충장공원:근린공원),행주내동 644-1,S-5E19,경기도 고양시 덕양구 행주내동 644-1,126.8241029,37.6153821,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 행주내동 644-1,NULL,,,4128112500,행주내동
행주내동 174-2 (행주초교),행주내동 174-2,S-5E20,경기도 고양시 덕양구 행주내동 174-2,126.8240123,37.6024336,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 행주로17번길 82,경기도 고양시 덕양구 행주내동 174-2,10440,4128163000,행주동,4128112500,행주내동
토당동 863-1 (홈플러스 건너편),토당동 863-1,S-5E22,경기도 고양시 덕양구 토당동 863-1,126.8236396,37.6203421,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 토당로32번길 42,경기도 고양시 덕양구 토당동 863-1,10510,4128163000,행주동,4128112000,토당동
토당동 890-9 (삼윤아파트 후문),토당동 890-9,S-5E23,경기도 고양시 덕양구 토당동 890-9,126.8264499,37.6209918,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 토당동 890-9,NULL,4128163000,행주동,4128112000,토당동
"행주내동 741-7 (행주내동 15통마을입구, 열린마당앞)",행주내동 741-7,S-5E24,경기도 고양시 덕양구 행주내동 741-7,126.8233043,37.6056792,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 행주로83번길 3-6,경기도 고양시 덕양구 행주내동 741-7,10439,4128163000,행주동,4128112500,행주내동
"행주외동 262-66 (행주성당진입로 오거리, 행복한집앞)",행주외동 262-66,S-5E25,경기도 고양시 덕양구 행주외동 262-66,126.8161634,37.6039139,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 행주외동 262-66,10440,4128163000,행주동,4128112600,행주외동
행주외동 104-8 (행주외동 17통시정연수원입구 삼거리),행주외동 104-8,S-5E26,경기도 고양시 덕양구 행주외동 104-8,126.8215218,37.5994985,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 행주외동 104-8,10440,4128163000,행주동,4128112600,행주외동
토당동 653-4 (12통 삼성당마을 삼거리),토당동 653-4,S-5E27,경기도 고양시 덕양구 토당동 653-4,126.8055343,37.6227101,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 토당동 653-4,10437,4128161000,능곡동,4128112000,토당동
토당동 849-16 (성림주택 삼거리),토당동 849-16,S-5E28,경기도 고양시 덕양구 토당동 849-16,126.8264314,37.6264968,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로92번길 61,경기도 고양시 덕양구 토당동 849-16,10511,4128163000,행주동,4128112000,토당동
토당동 121-4 (토당오거리),토당동 121-4,S-5E29,경기도 고양시 덕양구 토당동 121-4,126.8228973,37.6293449,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 토당동 121-4,10507,4128161000,능곡동,4128112000,토당동
토당동 820-16 (양우아파트주변 SK주유소 사거리),토당동 820-16,S-5E30,경기도 고양시 덕양구 토당동 820-16,126.8202685,37.6286609,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 토당동 820-16,10455,4128161000,능곡동,4128112000,토당동
토당동 412-14 (충장공원인근 능곡사거리),토당동 412-14,S-5E31,경기도 고양시 덕양구 토당동 412-14,126.8246008,37.6168467,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 행신로 76,경기도 고양시 덕양구 토당동 412-14,10520,4128163000,행주동,4128112000,토당동
토당동 53-2 (능곡교회 앞 삼거리),토당동 53-2,S-5E32,경기도 고양시 덕양구 토당동 53-2,126.820505,37.6244465,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 토당로104번길 54,경기도 고양시 덕양구 토당동 53-2,10508,4128161000,능곡동,4128112000,토당동
"행주외동 145 (행주산성공원, 시정연수원주차장주변)",행주외동 145,S-5E33,경기도 고양시 덕양구 행주외동 145,126.8197419,37.5974714,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 행주산성로 93-38,경기도 고양시 덕양구 행주외동 145,10440,4128163000,행주동,4128112600,행주외동
"토당동 859-4 (반석선교교회, 능곡대림102동 앞)",토당동 859-4,S-5E34,경기도 고양시 덕양구 토당동 859-4,126.8223708,37.6203475,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 토당로42번길 26,경기도 고양시 덕양구 토당동 859-4,10510,4128163000,행주동,4128112000,토당동
"토당동 861 (코코마트, 능곡대림103동 앞)",토당동 861,S-5E35,경기도 고양시 덕양구 토당동 861,126.8227671,37.6196396,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 토당로32번길 20,경기도 고양시 덕양구 토당동 861,10510,4128163000,행주동,4128112000,토당동
"토당동 345-11 (능곡중앙교회, 현대홈타운102동 앞)",토당동 345-11,S-5E36,경기도 고양시 덕양구 토당동 345-11,126.8215494,37.6214385,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 능곡로 20-10,경기도 고양시 덕양구 토당동 345-11,10510,4128163000,행주동,4128112000,토당동
"토당동 391-5 (신명교회, 현대홈타운107동 앞)",토당동 391-5,S-5E37,경기도 고양시 덕양구 토당동 391-5,126.8242117,37.62142,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로49번길 5,경기도 고양시 덕양구 토당동 391-5,10510,4128163000,행주동,4128112000,토당동
"토당동 863-7 (청림유치원, 호은맨숀1동 앞)",토당동 863-7,S-5E38,경기도 고양시 덕양구 토당동 863-7,126.8237165,37.6197752,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로13번길 20-22,경기도 고양시 덕양구 토당동 863-7,10510,4128163000,행주동,4128112000,토당동
"행주외동 262-66 (행주성당진입로 오거리, 행복한집앞)",행주외동 262-66,S-5E39,경기도 고양시 덕양구 행주외동 262-66,126.8161634,37.6039139,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 행주외동 262-66,10440,4128163000,행주동,4128112600,행주외동
토당동 389-2 (대명빌딩),토당동 389-2,S-5E40,경기도 고양시 덕양구 토당동 389-2,126.8237279,37.621208,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로35번길 12-15,경기도 고양시 덕양구 토당동 389-2,10510,4128163000,행주동,4128112000,토당동
토당동 833-8 (롯데슈퍼앞 4거리),토당동 833-8,S-5E41,경기도 고양시 덕양구 토당동 833-8,126.8223947,37.6281685,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 토당로168번길 7-28,경기도 고양시 덕양구 토당동 833-8,10507,4128161000,능곡동,4128112000,토당동
"행주외동 223-1 (행주대교북단, 검문소 주변)",행주외동 223-1,S-5E43,경기도 고양시 덕양구 행주외동 223-1,126.8146988,37.6041425,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 호국로 63,경기도 고양시 덕양구 행주외동 223-1,10437,4128163000,행주동,4128112600,행주외동
행주외동 500 (역사공원(구.행호공원)),행주외동 500,S-5E44,경기도 고양시 덕양구 행주외동 500,126.8206782,37.5962644,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 행주산성로 93-96,경기도 고양시 덕양구 행주외동 500,10440,4128163000,행주동,4128112600,행주외동
토당동 880-17 (삼거리),토당동 880-17,S-5E45,경기도 고양시 덕양구 토당동 880-17,126.8285111,37.6203005,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 행당로33번길 21,경기도 고양시 덕양구 토당동 880-17,10515,4128163000,행주동,4128112000,토당동
토당동 37-15 (상명유치원),토당동 37-15,S-5E46,경기도 고양시 덕양구 토당동 37-15,126.8230575,37.6256523,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 능곡로45번길 65,경기도 고양시 덕양구 토당동 37-15,10508,4128163000,행주동,4128112000,토당동
토당동 885-15 (행주동주민센터 부근 사거리),토당동 885-15,S-5E47,경기도 고양시 덕양구 토당동 885-15,126.8250406,37.6184099,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로14번길 7,경기도 고양시 덕양구 토당동 885-15,10516,4128163000,행주동,4128112000,토당동
행주외동 219-2 (미니슈퍼 앞),행주외동 219-2,S-5E48,경기도 고양시 덕양구 행주외동 219-2,126.8150078,37.6025147,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 행주산성로144번길 77-2,경기도 고양시 덕양구 행주외동 219-2,10440,4128163000,행주동,4128112600,행주외동
토당동 383-5 (능곡역 주변 공중화장실),토당동 383-5,S-5E49,경기도 고양시 덕양구 토당동 383-5,126.8204927,37.6209234,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 지도로35번길 77,경기도 고양시 덕양구 토당동 383-5,10510,4128163000,행주동,4128112000,토당동
행신동 637-69,행신동 637-69,S-5E50,경기도 고양시 덕양구 행신동 637-69,126.8322779,37.6235364,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 충장로117번길 19,경기도 고양시 덕양구 행신동 637-69,10513,4128164000,행신1동,4128112800,행신동
행신동 637-67,행신동 637-67,S-5E51,경기도 고양시 덕양구 행신동 637-67,126.8326294,37.6235129,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 충장로117번길 15-1,경기도 고양시 덕양구 행신동 637-67,10513,4128164000,행신1동,4128112800,행신동
행신동 637-65,행신동 637-65,S-5E52,경기도 고양시 덕양구 행신동 637-65,126.8329247,37.6234617,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 충장로117번길 9-1,경기도 고양시 덕양구 행신동 637-65,10513,4128164000,행신1동,4128112800,행신동
행신동 637-24,행신동 637-24,S-5E53,경기도 고양시 덕양구 행신동 637-24,126.8319156,37.6235238,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 충장로117번길 25,경기도 고양시 덕양구 행신동 637-24,10513,4128164000,행신1동,4128112800,행신동
